John Sinnich,10011140
John Sinnich,10011140
Nathaniel Shute,10011072
Nathaniel Shute,10011072
George Silver,10011097
George Silver,10011097
Thomas Simpson,10011113
Thomas Simpson,10011113
Elizabeth Grey,10005208
Elizabeth Grey,10005208
Elizabeth Talbot,10005208
Thomas Shute,10011076
Thomas Shute,10011076
Henry Siddall,10011086
Henry Siddall,10011086
Phylip Sion Phylip,10011141
Phylip Sion Phylip,10011141
Edward Slaughter,10011172
Edward Slaughter,10011172
Elizabeth Cervington,10051115
Henry Fairfax,10004096
Henry Fairfax,10004096
Guilford Slingsby,10011174
Guilford Slingsby,10011174
Nicolaus Kratzer,10007050
Nicolaus Kratzer,10007050
Gilbert Skeyne,10011155
Gilbert Skene,10011155
Gilbert Skeyne,10011155
Elleine Smith,10011195
Elleine Smith,10011195
William Slatyer,10011171
William Slatyer,10011171
Samuel Smith,10011233
Samuel Smith,10011233
John Walter,10012496
Sir John,10012496
Sir John Walter,10012496
Sir Walter,10012496
John Walter,10012496
Arthur Grey,10005207
Arthur Grey,10005207
Hugh Smyth,10011259
Hugh Smyth,10011259
John Lawson,10007208
Sir John,10007208
Sir John Lawson,10007208
Sir Lawson,10007208
John Lawson,10007208
Nicholas Vaux,10012282
Nicholas Vaux,10012282
Nicholas Vaux Baron Vaux,10012282
Matthew Smyth,10011265
Matthew Smyth,10011265
Mary Arthington,10054743
Paul van Somer,10011291
Paul van,10011291
Paul van Somer,10011291
Robert Fludd,10004415
Robert Fludd,10004415
Thomas Harriot,10005569
Thomas Harriot,10005569
Thomas Hoby,10006020
Sir Thomas,10006020
Sir Thomas Hoby,10006020
Sir Hoby,10006020
Thomas Hoby,10006020
Seth Sothel,10011311
Seth Sothel,10011311
Barbara Spencer,10011360
Barbara Dowling,10011360
Barbara Dawlin,10011360
Barbara Spencer,10011360
Mary Poyntz,10051081
Hamnet Shakespeare,10050030
Clement Spelman,10011353
Clement Spelman,10011353
Jane Verdon,10050361
William Hope,10006162
Sir William,10006162
Sir William Hope,10006162
Sir Hope,10006162
William Hope,10006162
James Foulis of Colinton,10004505
Sir James,10004505
Sir James Foulis,10004505
Sir James Foulis of Colinton,10004505
Sir James of Colinton,10004505
Sir Foulis,10004505
Sir Foulis of Colinton,10004505
James Foulis,10004505
James Foulis of Colinton,10004505
James of Colinton,10004505
Simwnt Fychan,10004630
Simwnt Fychan,10004630
Margaret Spring,10011394
Margaret Appleton,10011394
Margaret Spring,10011394
Thomas Spring,10011395
Thomas Spring,10011395
John Spring,10011393
Sir John,10011393
Sir John Spring,10011393
Sir Spring,10011393
John Spring,10011393
Alice Spring,10011392
Alice Spring,10011392
John Spencer,10011366
John Spencer,10011366
William St Clair of Roslin,10011406
William St Clair,10011406
William St Clair of Roslin,10011406
William of Roslin,10011406
Robert Heath,10005763
Robert Heath,10005763
Henry Timberlake,10011960
Henry Timberlake,10011960
Alice Brandon,10052097
Myles Standish,10011452
Myles Standish,10011452
Grizell Steevens,10011509
Grizell Steevens,10011509
Anne Poyntz,10051781
Jeremiah Ives,10006498
Jeremiah Ives,10006498
Richard Stafford,10011434
Richard Stafford,10011434
Andrew Stalker,10011445
Andrew Stalker,10011445
William Staley,10011443
William Stayley,10011443
William Staley,10011443
Elizabeth Christmasse,10054700
Jezreel Jones,10006688
Jezreel Jones,10006688
Thomas Hamilton,10005463
Thomas Hamilton,10005463
Edward Stanton,10011480
Edward Stanton,10011480
Theobald Stapleton,10011488
Theobald Stapleton,10011488
Magdeline Bruce,10050035
John Stanwix,10011481
John Roos,10011481
John Stanwix,10011481
William Stanford,10011454
Sir William,10011454
Sir William Stanford,10011454
Sir Stanford,10011454
William Stanford,10011454
Charles Stanhope,10011455
Charles Stanhope,10011455
Nicholas Harvey,10005630
Sir Nicholas,10005630
Sir Nicholas Harvey,10005630
Sir Harvey,10005630
Nicholas Harvey,10005630
Gervase Clifton,10002562
Sir Gervase,10002562
Sir Gervase Clifton,10002562
Sir Clifton,10002562
Gervase Clifton,10002562
Martin Fynch,10004632
Martin Finch,10004632
Martin Fynch,10004632
Gabriel Stokes,10011596
Gabriel Stokes,10011596
Bartholomew Steer,10011507
Bartholomew Steer,10011507
Rowland Stedman,10011502
Rowland Stedman,10011502
Jane Stuart,10011685
Jane Stuart,10011685
Edward Millington,10008299
Edward Millington,10008299
Lady Jane Cheyne,10002381
Lady Jane Cavendish,10002381
Lady Jane,10002381
Lady Jane Cheyne,10002381
Lady Cheyne,10002381
Jane Cheyne,10002381
Henry Cary,10002162
Henry Cary,10002162
Andrew Stone,10011598
Andrew Stone,10011598
Matthew Stoneham,10011604
Matthew Stoneham,10011604
John Stratford,10011637
John Stratford,10011637
Alexander Clark of Balbirnie,10002470
Alexander Clark,10002470
Alexander Clark of Balbirnie,10002470
Alexander of Balbirnie,10002470
Thomas John Francis Strickland,10011648
Thomas John Francis,10011648
Thomas John Francis Strickland,10011648
William Stumpe,10011702
William Stumpe,10011702
John Thrift,10011920
John Thrift,10011920
John Strachey,10011622
John Strachey,10011622
Thomas Strode,10011655
Thomas Strode,10011655
William Struthers,10011662
William Struthers,10011662
George Strachan,10011621
George Strachan,10011621
John Wagstaffe,10012406
John Wagstaffe,10012406
Henry Strangeways,10011633
Henry Strangeways,10011633
Margaret Starkey,10050488
Ambrose Dudley,10003735
Ambrose Dudley,10003735
James Hope of Hopetoun,10006158
Sir James,10006158
Sir James Hope,10006158
Sir James Hope of Hopetoun,10006158
Sir James of Hopetoun,10006158
Sir Hope,10006158
Sir Hope of Hopetoun,10006158
James Hope,10006158
James Hope of Hopetoun,10006158
James of Hopetoun,10006158
Eusebius Andrewes,10000206
Eusebius Andrewes,10000206
Tobias Swinden,10011738
Tobias Swinden,10011738
William Cuningham,10003132
William Cuningham,10003132
George Brydges,10001706
George Brydges,10001706
Henry Edmondson,10003880
Henry Edmondson,10003880
Edward Taylor,10011812
Edward Taylor,10011812
John Tate,10011802
John Tate,10011802
Peter Whitehorne,10012816
Peter Whithorne,10012816
Peter Whitehorne,10012816
Michael Godfrey,10004905
Michael Godfrey,10004905
John Sutherland,10011714
John Sutherland,10011714
Henry Swinburne,10011737
Henry Swinburne,10011737
Thomas Myddelton,10008666
Sir Thomas,10008666
Sir Thomas Myddelton,10008666
Sir Myddelton,10008666
Thomas Myddelton,10008666
Thomas Knyvett,10007046
Thomas Knyvet,10007046
Thomas Knyvett,10007046
Thomas Swalwell,10011729
Thomas Swalwell,10011729
Richard Swanley,10011731
Richard Swanley,10011731
Gilbert Swinhoe,10011739
Gilbert Swinhoe,10011739
Thomas Swynnerton,10011745
Thomas Swinnerton,10011745
Thomas Swynnerton,10011745
Eleanor Britton,10051144
Emanuel Scrope Howe,10006287
Emanuel Scrope,10006287
Emanuel Scrope Howe,10006287
Robert Tailor,10011773
Robert Tailor,10011773
Francis West,10012703
Francis West,10012703
Anne Vane,10012248
Anne Vane,10012248
Joseph Talcott,10011789
Joseph Talcott,10011789
Nicholas Taaffe,10011768
Nicholas Taaffe,10011768
Patrick Scougal,10010817
Patrick Scougall,10010817
Patrick Scougal,10010817
John Tempest,10011829
Sir John,10011829
Sir John Tempest,10011829
Sir Tempest,10011829
John Tempest,10011829
Edward Synge,10011762
Edward Synge,10011762
Richard Wall,10012452
Richard Wall,10012452
Thomas Smeaton,10011183
Thomas Smeton,10011183
Thomas Smeaton,10011183
William Taverner,10011809
William Taverner,10011809
Zachary Taylor,10011825
Zachary Taylor,10011825
Mary Astell,10000365
Mary Astell,10000365
Philip Nye,10008966
Philip Nye,10008966
Sir Bevil Grenville,10005191
Sir Bevil Grenvile,10005191
Bevill Grenville,10005191
Bevill Grenvile,10005191
Sir Bevil,10005191
Sir Bevil Grenville,10005191
Sir Grenville,10005191
Bevil Grenville,10005191
Robert Tennent,10011849
Robert Tennent,10011849
Joshua Thomas,10011876
Joshua Thomas,10011876
Abigail Pett,10051203
Christopher Turnor,10012163
Sir Christopher,10012163
Sir Christopher Turnor,10012163
Sir Turnor,10012163
Christopher Turnor,10012163
Thomas Jones,10006712
Thomas Jones,10006712
Bridget Malte,10050633
Thomas Firmin,10004280
Thomas Firmin,10004280
Richard Harvey,10005631
Richard Harvey,10005631
Gerhard von Wesel,10012698
Gerhard von,10012698
Gerhard von Wesel,10012698
Malcolm Flemyng,10004389
Malcolm Flemyng,10004389
William Thorold,10011910
William Thorold,10011910
John Astley,10000368
John Astley,10000368
Timothy Pont,10009823
Timothy Pont,10009823
Agnes Wilkinson,10051204
Richard Willes,10012904
Richard Willes,10012904
William Tooker,10012003
William Tooker,10012003
Susan Tonge,10011997
Susan White,10011997
Susan Tonge,10011997
Alice Sutcliffe,10011711
Alice Sutcliffe,10011711
Daniel Defoe,10003387
Daniel Defoe,10003387
William Welwood,10012674
William Welwood,10012674
Edmund fitz John Fitzgibbon,10004325
Edmund fitz John,10004325
Edmund fitz John Fitzgibbon,10004325
Luke Schaub,10010767
Sir Luke,10010767
Sir Luke Schaub,10010767
Sir Schaub,10010767
Luke Schaub,10010767
William Throckmorton,10011935
Sir William,10011935
Sir William Throckmorton,10011935
Sir Throckmorton,10011935
William Throckmorton,10011935
Theophilus Brabourne,10001430
Theophilus Brabourne,10001430
William Throckmorton,10011933
William Throckmorton,10011933
D'blossiers Tovey,10012022
Bloshier Tovey,10012022
D'blossiers Tovey,10012022
John Blencowe,10001167
Sir John,10001167
Sir John Blencowe,10001167
Sir Blencowe,10001167
John Blencowe,10001167
John Sweetnam,10011733
John Swetnam,10011733
John Sweetnam,10011733
Roger Toothaker,10012006
Roger Toothaker,10012006
Elizabeth Sloane,10054727
Elizabeth Sloane Lady,10054727
Anne Cavendish,10054744
Lady Anne Cavendish,10054744
Edward Thurland,10011938
Sir Edward,10011938
Sir Edward Thurland,10011938
Sir Thurland,10011938
Edward Thurland,10011938
Matthew Towgood,10012028
Matthew Towgood,10012028
John Tonneys,10011999
John Tonneys,10011999
James Torre,10012011
James Torre,10012011
Sir John Puckering,10009987
Sir John,10009987
Sir John Puckering,10009987
Sir Puckering,10009987
John Puckering,10009987
Benjamin Timbrell,10011961
Benjamin Timbrell,10011961
Francis Trigge,10012092
Francis Trigge,10012092
Daniel Tuvill,10012169
Daniel Tuvell,10012169
Daniel Tuvill,10012169
Timothy Turner,10012159
Sir Timothy,10012159
Sir Timothy Turner,10012159
Sir Turner,10012159
Timothy Turner,10012159
Edward Crome,10003046
Edward Crome,10003046
Stephen Trigge,10012093
Stephen Trigge,10012093
Ann Cecil,10052098
Philip Trenchard,10012078
Philip Trenchard,10012078
Walter Davison,10050022
John Dee,10003385
John Dee,10003385
Anne Brumwich,10054742
Thomas Millington,10008301
Sir Thomas,10008301
Sir Thomas Millington,10008301
Sir Millington,10008301
Thomas Millington,10008301
Charles Trumbull,10012105
Charles Trumbull,10012105
George Tullie,10012130
George Tullie,10012130
Anne Woodhouse,10051934
Rice Boye,10001408
Rice Boye,10001408
John Tucke,10012112
John Tucke,10012112
Thomas Tunstall,10012133
Thomas Tunstall,10012133
John Bracegirdle,10001432
John Bracegirdle,10001432
Hugh Turnbull,10012142
Hugh Turnbull,10012142
William Rainborowe,10010071
William Rainsborough,10010071
William Rainborowe,10010071
George Tooke,10012002
George Tooke,10012002
Pierre Loiseleur,10007570
Pierre Loiseleur,10007570
Joseph Walker,10012444
Joseph Walker,10012444
Henry Turner,10012147
Henry Turner,10012147
George Turner,10012146
George Turner,10012146
John Howe,10006289
John Howe,10006289
Thomas Westcote,10012712
Thomas Westcote,10012712
Abraham Wheelocke,10012756
Abraham Wheelocke,10012756
Onesiphorus Tyndall,10012189
Onesiphorus Tyndall,10012189
Siraj ud-Daula,10012200
Siraj ud-Daula,10012200
William Ullock,10012207
William Ullock,10012207
Benedict Webb,10012624
Benedict Webb,10012624
Elizabeth Brugge,10050373
John Best,10001031
John Best,10001031
William Urwin,10012222
Will Urwin,10012222
William Urwin,10012222
Thomas Uvedale,10012232
Thomas Uvedale,10012232
Abraham van Linge,10012240
Abraham van Linge,10012240
Catherine Gedding,10050634
Frederick van Nassau van Zuylestein,10012242
Frederick van Nassau van Zuylestein,10012242
Thomas Tyrell,10012191
Sir Thomas,10012191
Sir Thomas Tyrell,10012191
Sir Tyrell,10012191
Thomas Tyrell,10012191
Mary Walcott,10012419
Mary Farrar,10012419
Mary Walcott,10012419
Cipriano de Valera,10012237
Cipriano de,10012237
Cipriano de Valera,10012237
John Tomkys,10011986
John Tomkys,10011986
Dorothy White,10012783
Dorothy White,10012783
Thomas Habington,10005338
Thomas Habington,10005338
Jan vander Vaart,10012234
Jan vander,10012234
Jan vander Vaart,10012234
Willem van de Velde the elder,10012239
Willem van de Velde,10012239
Willem van de Velde the elder,10012239
Willem the elder,10012239
Jacob Vanderlint,10012247
Jacob Vanderlint,10012247
Robert Valentine,10012236
Robert Follintine,10012236
Robert Valentine,10012236
Watkyn Vaughan,10012270
Watkyn Vaughan,10012270
Joseph Fisher,10004289
Joseph Fisher,10004289
Adolf van Meetkerke,10012241
Adolf van Meetkerke,10012241
Sir Patrick Vaus,10012275
Sir Patrick Vans,10012275
Sir Patrick,10012275
Sir Patrick Vaus,10012275
Sir Vaus,10012275
Patrick Vaus,10012275
John Wastell,10012572
John Wastell,10012572
John Clark,10002471
John Clark,10002471
Frederik van Nassau van Zuylestein,10012243
Frederik van Nassau van Zuylestein,10012243
David MacGill of Cranstoun Riddel,10007783
David MacGill,10007783
David MacGill of Cranstoun Riddel,10007783
David of Cranstoun Riddel,10007783
Humphrey Walker,10012438
Humphrey Walker,10012438
Lewis Wager,10012404
Lewis Wager,10012404
Joan Sewell,10050406
Katherine Parr,10009351
Kateryn Parr,10009351
Catherine Parr,10009351
Katherine Seymour,10009351
Kateryn Seymour,10009351
Catherine Seymour,10009351
Queen Katherine,10009351
Queen Katherine Parr,10009351
Queen Parr,10009351
Katherine Parr,10009351
Francis Godolphin,10004907
Sir Francis,10004907
Sir Francis Godolphin,10004907
Sir Godolphin,10004907
Francis Godolphin,10004907
Richard Veale,10012288
Richard Veale,10012288
Harmen Verelst,10012313
Harmen Verelst,10012313
John Verelst,10012314
John Verelst,10012314
Francis Prujean,10009978
Sir Francis,10009978
Sir Francis Prujean,10009978
Sir Prujean,10009978
Francis Prujean,10009978
John Vavasour,10012284
Sir John,10012284
Sir John Vavasour,10012284
Sir Vavasour,10012284
John Vavasour,10012284
William Vaughan,10012273
William Vaughan,10012273
Robert Davenport,10003306
Robert Davenport,10003306
Susan Hawley,10005703
Susan Hawley,10005703
James Windet,10012986
James Windet,10012986
George Waldron,10012426
George Waldron,10012426
Richard Walderne,10012425
Richard Waldron,10012425
Richard Walderne,10012425
Anthony Wadeson,10012396
Anthony Wadeson,10012396
William Somner,10011305
William Somner,10011305
Peyton Ventris,10012302
Sir Peyton,10012302
Sir Peyton Ventris,10012302
Sir Ventris,10012302
Peyton Ventris,10012302
Jacob Verzelini,10012341
Jacob Verzelini,10012341
Jane Vigor,10012352
Jane Ward,10012352
Jane Rondeau,10012352
Jane Vigor,10012352
Anne Venn,10012296
Anne Venn,10012296
Thomas Vere,10012312
Thomas Vere,10012312
Tobias Venner,10012300
Tobias Venner,10012300
Lady Frances Hobart,10006005
Lady Frances Egerton,10006005
Lady Frances,10006005
Lady Frances Hobart,10006005
Lady Hobart,10006005
Frances Hobart,10006005
Joan Vokins,10012379
Joan Bunce,10012379
Joan Vokins,10012379
Robert van Voerst,10012378
Robert van,10012378
Robert van Voerst,10012378
Richard Vyvyan,10012386
Sir Richard,10012386
Sir Richard Vyvyan,10012386
Sir Vyvyan,10012386
Richard Vyvyan,10012386
Gregory Scott,10010790
Gregory Scott,10010790
Godfrey Webster,10012633
Sir Godfrey,10012633
Sir Godfrey Webster,10012633
Sir Webster,10012633
Godfrey Webster,10012633
Dorothy Percy,10009555
Dorothy Sidney,10009555
Dorothy Percy,10009555
Dorothy Percy Countess of Leicester,10009555
Elizabeth Butler,10001864
Elizabeth Preston,10001864
Elizabeth Butler,10001864
Anne Walker,10012429
Anne Walker,10012429
Barnabe Barnes,10000678
Barnabe Barnes,10000678
Gilbert Walmisley,10012474
Gilbert Walmisley,10012474
Thomas Brydges,10001711
Thomas Brydges,10001711
Elizabeth Aglionby,10051032
Joseph Justus Scaliger,10010754
Joseph Scaliger,10010754
Joseph Justus,10010754
Joseph Justus Scaliger,10010754
Sir Robert Stapleton,10011490
Sir Robert Stapylton,10011490
Robert Stapylton,10011490
Philippa Walton,10012504
Philippa Bourchier,10012504
Philippa Walton,10012504
Humphrey Waring,10012540
Humphrey Ellis,10012540
Humphrey Waring,10012540
Joseph Warder,10012535
Joseph Warder,10012535
John Wanton,10012510
John Wanton,10012510
Gideon Wanton,10012509
Gideon Wanton,10012509
Lupold von Wedel,10012646
Lupold von,10012646
Lupold von Wedel,10012646
Anne Chapman,10051205
Robert Streater,10011641
Robert Streater,10011641
Arthur Warwick,10012566
Arthur Warwick,10012566
Nathaniel Waterhouse,10012578
Nathaniel Waterhouse,10012578
Henry Lyte,10007716
Henry Lyte,10007716
Thomas Jones,10006715
Thomas Jones,10006715
Elizabeth Wardlaw,10012536
Elizabeth Halket,10012536
Elizabeth Wardlaw,10012536
Samuel Wardwell,10012537
Samuel Wardwell,10012537
Joan Washingby,10012570
Joan Ward,10012570
Joan Washingby,10012570
Abigail Watson,10012584
Abigail Craven,10012584
Abigail Boles,10012584
Abigail Watson,10012584
Agnes Waterhouse,10012574
Agnes Waterhouse,10012574
Robert Watson,10012595
Robert Watson,10012595
Hardick Warren,10012557
Hardick Warren,10012557
Jonas Watson,10012591
Jonas Watson,10012591
William Roper,10010451
William Roper,10010451
Morgan Watkins,10012581
Morgan Watkins,10012581
George Waterhouse,10012576
George Waterhouse,10012576
Joseph Webbe,10012630
Joseph Webbe,10012630
Robert Welsted,10012671
Robert Welsted,10012671
Thomas Welles,10012661
Thomas Welles,10012661
Edward Welchman,10012652
Edward Welchman,10012652
Frederik Christiaan van Reede-Ginckel,10002426
Frederik Christiaan van Reede-Ginckel,10002426
Francis Wells,10012663
Francis Wells,10012663
Elisabeth West,10012701
Elisabeth West,10012701
John Welsbourne,10012666
Sir John,10012666
Sir John Welsbourne,10012666
Sir Welsbourne,10012666
John Welsbourne,10012666
Alexander Wedderburn,10012641
Alexander Wedderburn,10012641
Elizabeth Brooke,10051760
Mrs Margaret,10054750
Mrs Margaret Ray,10054750
Mrs Ray,10054750
Margaret Ray,10054750
Robert Foulkes,10004508
Robert Foulkes,10004508
Francis Cheynell,10002384
Francis Cheynell,10002384
James Montagu,10008394
Sir James,10008394
Sir James Montagu,10008394
Sir Montagu,10008394
James Montagu,10008394
Catherine Tufton nee. Cavendish,10054752
Catherine Tufton nee. Cavendish Lady Thanet,10054752
Catherine Tufton,10054752
Catherine Cavendish,10054752
Lady Thanet,10054752
Mary Sidney,10011090
Mary Dudley,10011090
Mary Sidney,10011090
George White,10012787
George White,10012787
John Spelman,10011355
Sir John,10011355
Sir John Spelman,10011355
Sir Spelman,10011355
John Spelman,10011355
Joseph Wetwang,10012734
Sir Joseph,10012734
Sir Joseph Wetwang,10012734
Sir Wetwang,10012734
Joseph Wetwang,10012734
John Heron,10005856
Sir John,10005856
Sir John Heron,10005856
Sir Heron,10005856
John Heron,10005856
Leonard Wheatcroft,10012751
Leonard Wheatcroft,10012751
William Weston,10012732
William Weston,10012732
Richard Drake,10003668
Richard Drake,10003668
Anne Say,10051206
Richard Onslow,10009145
Richard Onslow,10009145
Simon Harcourt,10005511
Simon Harcourt,10005511
Margery Otwell,10050458
Ralph Sheldon,10010981
Ralph Sheldon,10010981
Charles Whitefoord,10012809
Charles Whitefoord,10012809
William Howell,10006301
William Howell,10006301
James Whiston,10012767
James Whiston,10012767
William Whitelocke,10012820
William Whitlock,10012820
William Whitelocke,10012820
Edward Stafford,10011429
Edward Stafford,10011429
Thomas Fortescue,10004487
Thomas Fortescue,10004487
Gilbert Heathcote,10005764
Sir Gilbert,10005764
Sir Gilbert Heathcote,10005764
Sir Heathcote,10005764
Gilbert Heathcote,10005764
Hugh Whitehead,10012814
Hugh Whitehead,10012814
Henry Hellier,10005778
Henry Hellier,10005778
Mary Kingston,10050459
Samuel Fisher,10004292
Samuel Fisher,10004292
Mary Aubrey,10054726
Brian Annesley,10054745
David Willaume,10012901
David Willaume,10012901
Sarah Wilds,10012877
Sarah Wilds,10012877
Isaac Wilkinson,10012891
Isaac Wilkinson,10012891
John Willard,10012899
John Willard,10012899
Robert Wilkinson,10012894
Robert Wilkinson,10012894
Richard Rawlins,10010139
Richard Rawlins,10010139
Thomas Wilkinson,10012895
Thomas Wilkinson,10012895
David Willaume,10012900
David Willaume,10012900
Karl Wilhelm de Hamilton,10012881
Charles William de Hamilton,10012881
Karl Wilhelm de Hamilton,10012881
Janet Anderson,10000192
Janet Anderson,10000192
Nicholas Byron,10001908
Sir Nicholas,10001908
Sir Nicholas Byron,10001908
Sir Byron,10001908
Nicholas Byron,10001908
Francis Williams,10012913
Francis Williams,10012913
Anna Williams,10012909
Anna Cromwell,10012909
Anna Williams,10012909
Elizabeth Babington,10050495
Katherine Hastings,10005652
Katherine Dudley,10005652
Katherine Hastings,10005652
Percivall Willughby,10012955
Percivall Willoughby,10012955
Percivall Willughby,10012955
William Gregory,10005185
William Gregory,10005185
Henry Cary,10002163
Henry Cary,10002163
Henry Isaacson,10006491
Henry Isaacson,10006491
Valentine Dale,10003217
Valentine Dale,10003217
Anne Stanley,10052150
Elizabeth Fletcher,10004394
Elizabeth Fletcher,10004394
Richard Ingoldsby,10006474
Richard Ingoldsby,10006474
Samuel Harsnett,10005605
Samuel Harsnett,10005605
Frances Widdrington,10054748
John Chamberlayne,10002289
John Chamberlayne,10002289
Martin Wright,10013152
Sir Martin,10013152
Sir Martin Wright,10013152
Sir Wright,10013152
Martin Wright,10013152
Benedetto Gennari,10004769
Benedetto Gennari,10004769
Thomas Wode,10013053
Sir Thomas,10013053
Sir Thomas Wode,10013053
Sir Wode,10013053
Thomas Wode,10013053
Nicholaes Corneliszoon Witsen,10013049
Nicholaes Corneliszoon,10013049
Nicholaes Corneliszoon Witsen,10013049
William Wood,10013093
Sir William,10013093
Sir William Wood,10013093
Sir Wood,10013093
William Wood,10013093
Robert Witham,10013043
Robert Witham,10013043
Henry Welby,10012651
Henry Welby,10012651
Robert Cawdrey,10002236
Robert Cawdrey,10002236
Sir Thomas Wolryche,10013077
Sir Thomas Wolrich,10013077
Sir Thomas,10013077
Sir Thomas Wolryche,10013077
Sir Wolryche,10013077
Thomas Wolryche,10013077
Thomas Yalden,10013216
Thomas Yalden,10013216
Thomas Foulis,10004506
Thomas Foulis,10004506
Roger Wolcott,10013065
Roger Wolcott,10013065
Mehetabel Wright,10013153
Mehetabel Wesley,10013153
Hetty Wright,10013153
Hetty Wesley,10013153
Mehetabel Wright,10013153
Leonard Wright,10013151
Leonard Wright,10013151
Fortunatus Wright,10013146
Fortunatus Wright,10013146
Henry Willoughby,10012947
Sir Henry,10012947
Sir Henry Willoughby,10012947
Sir Willoughby,10012947
Henry Willoughby,10012947
John Woodcock,10013098
John Farington,10013098
John Woodcock,10013098
Charles Saltonstall,10010645
Charles Saltonstall,10010645
William Wogan,10013064
William Wogan,10013064
Edward Wolley,10013072
Edward Wolley,10013072
William Wood,10013094
William Wood,10013094
Peter Woodhouse,10013103
Peter Woodhouse,10013103
James fitz Gerald Fitzgerald,10004314
James fitz Gerald,10004314
James fitz Gerald Fitzgerald,10004314
Philip Massinger,10008070
Philip Massinger,10008070
James Craggs the younger,10002953
James Craggs,10002953
James Craggs the younger,10002953
James the younger,10002953
John Wray,10013138
Sir John,10013138
Sir John Wray,10013138
Sir Wray,10013138
John Wray,10013138
John Thomas Woolhouse,10013111
John Thomas,10013111
John Thomas Woolhouse,10013111
Margaret Allde,10051231
Francis Beale,10000830
Francis Beale,10000830
Thomas Tomkinson,10011984
Thomas Tomkinson,10011984
William York,10013243
William York,10013243
James Yates,10013223
James Yates,10013223
Bartholomew Yong,10013234
Bartholomew Yong,10013234
Thomas Gale,10004658
Thomas Gale,10004658
Sir John Fyneux,10004633
Sir John Fenex,10004633
Sir John,10004633
Sir John Fyneux,10004633
Sir Fyneux,10004633
John Fyneux,10004633
William Killigrew,10006907
Sir William,10006907
Sir William Killigrew,10006907
Sir Killigrew,10006907
William Killigrew,10006907
Henry Youll,10013248
Henry Youll,10013248
Frances Catchmay,10054751
William Rayner,10010155
William Rayner,10010155
Jane Pickering,10054753
John Yeamans,10013227
Sir John,10013227
Sir John Yeamans,10013227
Sir Yeamans,10013227
John Yeamans,10013227
Roger Yorke,10013246
Roger Yorke,10013246
Margaret Dymoke,10051232
Margaret Arden,10050941
Richard Zouche,10013268
Richard Zouche,10013268
Edward Harford,10005531
Edward Harford,10005531
Bridget Paston,10052206
John Sharp,10010945
John Sharp,10010945
James Ashurst,10000346
James Ashurst,10000346
Nicholas Lanier,10007148
Nicholas Lanier,10007148
Matthew Atkinson,10000388
Matthew Atkinson,10000388
William Southwell,10011328
William Southwell,10011328
William Yworth,10013265
William Yworth,10013265
Prince Ernest Augustus,10013278
Prince Ernest Augustus,10013278
Ernest Augustus,10013278
Giovanni Francesco Biondi,10001075
Sir Giovanni Francesco,10001075
Sir Giovanni Francesco Biondi,10001075
Sir Biondi,10001075
Giovanni Francesco,10001075
Giovanni Francesco Biondi,10001075
John Sharp,10010946
John Sharp,10010946
Dafydd ab Ieuan ab Iorwerth,10000004
Dafydd ab Ieuan ab Iorwerth,10000004
Anne Brandon,10050460
Patrick Neill,10008731
Patrick Neill,10008731
Richard Baty,10000794
Richard Baty,10000794
William Bavand,10000797
William Bavand,10000797
John Bavant,10000798
John Bavant,10000798
Rebecca Winche,10054758
Ann Rigg,10054754
Mary Boughton,10051234
Dorothy Hutton,10054755
John Mounsteven,10008579
John Mounsteven,10008579
Charles Howard,10006243
Charles Howard,10006243
James Scudamore,10010835
James Scudamore,10010835
Thomas Bradock,10001451
Thomas Bradock,10001451
Francis Barnham,10000692
Francis Barnham,10000692
Honora Fitzjames,10004330
Honora Fitzjames,10004330
Peter Baude,10000795
Peter Bawd,10000795
Peter Bawood,10000795
Peter Baude,10000795
Ralph Babthorpe,10000462
Sir Ralph,10000462
Sir Ralph Babthorpe,10000462
Sir Babthorpe,10000462
Ralph Babthorpe,10000462
Adrian Batten,10000792
Adrian Batten,10000792
Martin Bond,10001261
Martin Bond,10001261
Mary Maitland,10007883
Mary Maitland,10007883
Richard Carlton,10002096
Richard Carlton,10002096
Mary Howard,10051235
Francisco Dias da Silva,10003480
Francisco Dias da Silva,10003480
Elizabeth Green,10050384
Alexander Dicsone,10003493
Alexander Dickson,10003493
Alexander Dicsone,10003493
James Stanhope,10011458
James Stanhope,10011458
Mary Joseph Butler,10001872
Mary Joseph,10001872
Mary Joseph Butler,10001872
John fitz Edmund Fitzgerald,10004321
Sir John fitz Edmund,10004321
Sir John fitz Edmund Fitzgerald,10004321
Sir Fitzgerald,10004321
John fitz Edmund,10004321
John fitz Edmund Fitzgerald,10004321
Pierre D'Assigny,10003188
Pierre D'Assigny,10003188
Charles Blake,10001147
Charles Blake,10001147
Michael Boyle,10001414
Michael Boyle,10001414
John Brand,10001488
John Brand,10001488
Victorinus Bythner,10001911
Victorinus Bythner,10001911
Simon Burton,10001833
Simon Burton,10001833
William Habington,10005339
William Habington,10005339
John Durie,10003799
John Durie,10003799
William Hack,10005340
William Hack,10005340
Cecily Arundell,10051755
Lady Bridget ,10054747
Lady Bridget  Wallop nee. Bennett,10054747
Lady Bridget  Wallop nee. Bennett Viscountess of Lymington ,10054747
Lady Wallop nee. Bennett,10054747
Bridget ,10054747
Bridget  Wallop nee. Bennett,10054747
